name,rookie_yr,birth_state
Steve Bilko,1952,PA
Joe Black,1952,KY
Dick Brodowski,1952,NJ
Hal Brown,1952,NC
Lew Burdette,1952,WV
Paul Burris,1952,NC
Harry Byrd,1952,SC
Frank Campos,1952,Cuba
Don Carlsen,1952,IL
Harry Chiti,1952,IL
Mel Clark,1952,WV
Clint Courtney,1952,LA
George Crowe,1952,IN
Jack Daniels,1952,AL
Ike Delock,1952,MI
Joe DeMaestri,1952,CA
Jack Dittmer,1952,IA
Dick Donovan,1952,MA
Jim Dyck,1952,NE
Al Federoff,1952,PA
Jim Fridley,1952,WV
Dick Gernert,1952,PA
Tom Gorman,1952,NY
Dick Groat,1952,PA
Phil Haugstad,1952,WI
Bill Henry,1952,TX
Mel Hoderlein,1952,OH
Billy Hoeft,1952,WI
Cal Hogue,1952,OH
Virgil Jester,1952,CO
Ernie Johnson,1952,IL
Skeeter Kell,1952,AR
Ron Kline,1952,PA
Clem Koshorek,1952,MI
Rocky Krsnich,1952,WI
Ted Lepcio,1952,NY
Dick Littlefield,1952,MI
Billy Loes,1952,NY
Dave Madison,1952,MS
Woody Main,1952,CA
Billy Martin,1952,DC
Eddie Mathews,1952,TX
Jackie Mayo,1952,IL
Jack Merson,1952,MD
Bill Miller,1952,Germany
Stu Miller,1952,MA
Willy Miranda,1952,Cuba
Joe Muir,1952,MD
Ron Necciai,1952,PA
Bob Nieman,1952,OH
Joe Nuxhall,1952,OH
Jim Piersall,1952,CT
Lou Possehl,1952,IL
Dusty Rhodes,1952,AL
Steve Ridzik,1952,NY
Jim Rivera,1952,NY
Hector Rodriguez,1952,Cuba
Joe Rossi,1952,CA
Dick Rozek,1952,IA
Johnny Rutherford,1952,Canada
Bud Sheely,1952,WA
Leo Thomas,1952,VA
Bob Thorpe,1952,FL
Faye Throneberry,1952,TN
Ben Wade,1952,NC
Jim Waugh,1952,OH
Sammy White,1952,United Kingdom
Hoyt Wilhelm,1952,NC
Davey Williams,1952,KY
Archie Wilson,1952,IL
Eddie Yuhas,1952,OH
Sal Yvars,1952,NY
Al Aber,1953,OH
Loren Babe,1953,IA
Fred Baczewski,1953,MN
Wayne Belardi,1953,CA
Carlos Bernier,1953,Puerto Rico
Charlie Bishop,1953,GA
Mike Blyzka,1953,MI
Milt Bolling,1953,MS
Don Bollweg,1953,IL
Roger Bowman,1953,NY
Bob Boyd,1953,MS
Bill Bruton,1953,AL
Johnny Bucha,1953,PA
Bob Buhl,1953,MI
Mike Clark,1953,NJ
Jackie Collum,1953,IA
Bill Connelly,1953,VA
Brandy Davis,1953,DE
Sonny Dixon,1953,NC
Roy Face,1953,NY
Frank Fanovich,1953,NY
Ben Flowers,1953,NC
Mike Fornieles,1953,Cuba
Hersh Freeman,1953,AL
Marion Fricano,1953,NY
Jim Gilliam,1953,TN
Bill Glynn,1953,NJ
Ruben Gomez,1953,Puerto Rico
Jim Greengrass,1953,CT
Harvey Haddix,1953,OH
Ray Herbert,1953,MI
Bobby Hofman,1953,MO
Bobo Holloman,1953,GA
Dave Hoskins,1953,MS
Jim Hughes,1953,MI
Billy Hunter,1953,Canada
Ray Jablonski,1953,IL
Connie Johnson,1953,GA
Ted Kazanski,1953,MI
Bob Keegan,1953,NY
Harvey Kuenn,1953,WI
Hobie Landrith,1953,IL
Jerry Lane,1953,NY
Don Larsen,1953,IN
Don Liddle,1953,IL
Dick Marlowe,1953,NC
Ed McGhee,1953,AR
Bob Milliken,1953,WV
Jim Pendleton,1953,MO
Johnny Podres,1953,NY
Wally Post,1953,OH
Rip Repulski,1953,MN
Carl Sawatski,1953,PA
Art Schallock,1953,CA
Willard Schmidt,1953,KS
Al Smith,1953,NY
Dick Smith,1953,PA
Paul Smith,1953,IL
Daryl Spencer,1953,KS
Gene Stephens,1953,AR
Russ Sullivan,1953,VA
Johnny Temple,1953,NC
Kite Thomas,1953,KS
Don Thompson,1953,NC
Bob Turley,1953,IL
Tom Umphlett,1953,NC
Dick Williams,1953,AR
Red Wilson,1953,WI
Al Worthington,1953,AL
Hank Aaron,1954,AL
Harry Agganis,1954,MA
Gair Allie,1954,NC
Tom Alston,1954,NC
Sandy Amoros,1954,Cuba
Ed Bailey,1954,TN
Gene Baker,1954,MO
Ernie Banks,1954,TX
Ralph Beard,1954,OH
Frank Bolling,1954,AL
Tom Brewer,1954,NC
Jim Brideweser,1954,OH
Moe Burtschy,1954,OH
Sam Calderone,1954,NJ
Andy Carey,1954,CA
Bob Cerv,1954,NE
Tex Clevenger,1954,CA
Gene Conley,1954,OK
Billy Consolo,1954,OH
Joe Cunningham,1954,NJ
Jim Davis,1954,CA
Cot Deal,1954,OK
Jim Finigan,1954,IL
Art Fowler,1954,SC
Alex Grammas,1954,AL
Johnny Gray,1954,FL
Bob Grim,1954,NY
Dick Hall,1954,MO
Chuck Harmon,1954,IN
Jack Harshman,1954,CA
Don Hoak,1954,PA
Frank House,1954,MD
Spook Jacobs,1954,DE
Vic Janowicz,1954,OH
Dave Jolly,1954,NC
Gordon Jones,1954,OR
Al Kaline,1954,MD
Ray Katt,1954,TX
Russ Kemmerer,1954,PA
Gus Keriazakos,1954,NJ
Thornton Kipper,1954,WI
Brooks Lawrence,1954,OH
Jim Lemon,1954,VA
Royce Lint,1954,AL
Jerry Lynch,1954,MI
Luis Marquez,1954,Puerto Rico
Charlie Maxwell,1954,MI
Windy McCall,1954,CA
Bob Miller,1954,NJ
Wally Moon,1954,AR
Don Mossi,1954,CA
Ray Narleski,1954,NJ
Karl Olson,1954,CA
Camilo Pascual,1954,Cuba
Laurin Pepper,1954,MS
Dave Pope,1954,AL
Arnie Portocarrero,1954,NY
Vic Power,1954,Puerto Rico
Bob Purkey,1954,PA
Rudy Regalado,1954,CA
Bill Renna,1954,CA
Curt Roberts,1954,TX
Jim Robertson,1954,MS
Bill Sarni,1954,CA
Danny Schell,1954,MI
Billy Shantz,1954,PA
Jack Shepard,1954,CA
Bob Skinner,1954,CA
Bill Skowron,1954,IL
Jerry Snyder,1954,OK
Bunky Stewart,1954,CA
Dean Stone,1954,IL
Frank Sullivan,1954,CA
Bob Talbot,1954,CA
Jake Thies,1954,MO
Bill Tremel,1954,PA
Bob Trice,1954,GA
Bill Tuttle,1954,IL
Corky Valentine,1954,OH
Jim Willis,1954,MO
Bill Wilson,1954,MO
George Zuverink,1954,MI
Ted Abernathy,1955,NC
Luis Arroyo,1955,Puerto Rico
Don Bessent,1955,FL
Babe Birrer,1955,NY
Marv Blaylock,1955,AR
Jim Bolger,1955,OH
Ken Boyer,1955,MO
Jim Bunning,1955,KY
Nelson Burbrink,1955,OH
Wayne Causey,1955,LA
Art Ceccarelli,1955,CT
Roberto Clemente,1955,Puerto Rico
Roger Craig,1955,NC
Leo Cristante,1955,MI
Ray Crone,1955,TN
Juan Delis,1955,Cuba
Art Ditmar,1955,MA
Lino Donoso,1955,Cuba
Harry Elliott,1955,MI
Hank Foiles,1955,VA
Paul Foytack,1955,PA
Joe Frazier,1955,NC
Gene Freese,1955,WV
George Freese,1955,WV
Billy Gardner,1955,MD
Paul Giel,1955,MN
Glen Gorbous,1955,Canada
Don Gross,1955,MI
Bob Hale,1955,FL
Bill Harrington,1955,TX
Gail Harris,1955,VA
Dave Hillman,1955,VA
Elston Howard,1955,MO
Dixie Howell,1955,KY
Tom Hurd,1955,VA
Larry Jackson,1955,ID
Ron Jackson,1955,MI
Sam Jones,1955,OH
Jim King,1955,AR
Nellie King,1955,PA
Billy Klaus,1955,IL
Bobby Kline,1955,OH
Johnny Kucks,1955,NJ
Frank Lary,1955,AL
Dale Long,1955,MA
Hector Lopez,1955,Panama
Duke Maas,1955,MI
Harry Malmberg,1955,AL
Roman Mejias,1955,Cuba
Jack Meyer,1955,PA
Rudy Minarcin,1955,PA
Felipe Montemayor,1955,Mexico
Ramon Monzant,1955,Venezuela
Ray Moore,1955,TX
Ron Mrozinski,1955,PA
Hal Naragon,1955,OH
Ron Negray,1955,OH
Ernie Oravetz,1955,PA
Phil Paine,1955,RI
Stan Palys,1955,PA
Carlos Paula,1955,Cuba
Bubba Phillips,1955,NC
Jay Porter,1955,OK
Pedro Ramos,1955,Cuba
Ed Roebuck,1955,PA
Herb Score,1955,NY
Hal Smith,1955,IN
Bob Speake,1955,MO
Karl Spooner,1955,NY
Tom Sturdivant,1955,KS
George Susce,1955,PA
Chuck Tanner,1955,PA
Bob Thurman,1955,OK
Gus Triandos,1955,CA
Jose Valdivielso,1955,Cuba
Bill Virdon,1955,MI
Pete Whisenant,1955,NC
Bob Wiesler,1955,MO
Floyd Wooldridge,1955,MO
Norm Zauchin,1955,MI
Don Zimmer,1955,OH
Tom Acker,1956,NJ
Hank Aguirre,1956,CA
Luis Aparicio,1956,Venezuela
Frank Baumann,1956,MO
Lou Berberet,1956,CA
Reno Bertoia,1956,Italy
Don Blasingame,1956,MS
Clete Boyer,1956,MO
Jackie Brandt,1956,NE
Eddie Bressoud,1956,CA
Jim Brosnan,1956,OH
Don Buddin,1956,SC
Wally Burnette,1956,VA
Foster Castleman,1956,TN
Rocky Colavito,1956,NY
Rip Coleman,1956,NY
Wes Covington,1956,NC
Jack Crimian,1956,PA
Pete Daley,1956,CA
Moe Drabowsky,1956,Poland
Solly Drake,1956,AR
Don Drysdale,1956,CA
Sammy Esposito,1956,IL
Don Ferrarese,1956,CA
Tito Francona,1956,PA
Hal Griggs,1956,GA
Connie Grob,1956,WI
Troy Herriage,1956,OK
Whitey Herzog,1956,IL
Don Kaiser,1956,OK
Frank Kellert,1956,CA
Harmon Killebrew,1956,ID
Sandy Koufax,1956,NY
Tom Lasorda,1956,PA
Ken Lehman,1956,WA
Joe Margoneri,1956,PA
Bill Mazeroski,1956,WV
Lindy McDaniel,1956,OK
Jack McMahan,1956,CT
Walt Moryn,1956,MN
Charlie Neal,1956,TX
Taylor Phillips,1956,GA
Al Pilarcik,1956,IN
Herb Plews,1956,MT
Jim Pyburn,1956,AL
Frank Robinson,1956,MA
Tony Roig,1956,LA
Jose Santiago,1956,Puerto Rico
Norm Siebern,1956,MO
Dave Sisler,1956,MO
Lou Skizas,1956,IL
Hal Smith,1956,IN
Bill Taylor,1956,DC
Tim Thompson,1956,PA
Frank Torre,1956,NY
Bob Trowbridge,1956,NY
Vito Valentinetti,1956,NJ
Lee Walls,1956,CA
Fred Waters,1956,NY
Bill White,1956,GA
George Wilson,1956,NC
Joe Altobelli,1957,MI
Harry Anderson,1957,MO
Curt Barclay,1957,IL
Julio Becquer,1957,Cuba
Ed Bouchee,1957,MT
Bob Bowman,1957,WV
Don Cardwell,1957,NC
Al Cicotte,1957,MI
Gino Cimoli,1957,CA
Bud Daley,1957,CA
Dick Drott,1957,OH
Joe Durham,1957,KS
Don Elston,1957,OH
Jim Fanning,1957,IL
Turk Farrell,1957,MA
Chico Fernandez,1957,Cuba
Bill Fischer,1957,WI
Milt Graff,1957,PA
Bob Hazle,1957,SC
Woodie Held,1957,CA
Evelio Hernandez,1957,Cuba
Dick Hyde,1957,IL
Darrell Johnson,1957,NE
Eddie Kasko,1957,NJ
Jerry Kindall,1957,MN
Tony Kubek,1957,WI
Jim Landis,1957,CA
Jack Littrell,1957,KY
Joe Lonnett,1957,PA
Jerry Lumpe,1957,MO
Lyle Luttrell,1957,IL
Frank Malzone,1957,NY
Felix Mantilla,1957,Puerto Rico
Roger Maris,1957,MN
Bob Martyn,1957,ID
Mike McCormick,1957,NJ
Von McDaniel,1957,OK
Danny McDevitt,1957,NY
Lloyd Merritt,1957,CA
Seth Morehead,1957,TX
Red Murff,1957,TX
Cal Neeman,1957,IL
Russ Nixon,1957,OH
Hardy Peterson,1957,NJ
Jim Pisoni,1957,MO
Stan Pitula,1957,NJ
Juan Pizarro,1957,Puerto Rico
Larry Raines,1957,WV
Dick Rand,1957,CA
Bobby Richardson,1957,SC
Brooks Robinson,1957,AR
Raul Sanchez,1957,Cuba
Jack Sanford,1957,VA
Dick Schofield,1957,IL
Art Schult,1957,NY
Jim Small,1957,OR
Bob Smith,1957,VT
Bobby Smith,1957,VT
Red Swanson,1957,LA
Joe Taylor,1957,AL
Ralph Terry,1957,OK
Valmy Thomas,1957,Puerto Rico
Dick Tomanek,1957,OH
Jack Urban,1957,NE
Ozzie Virgil,1957,Dominican Republic
Felipe Alou,1958,Dominican Republic
Ossie Alvarez,1958,Cuba
Bob Anderson,1958,IN
Ken Aspromonte,1958,NY
Earl Averill,1958,WA
Earl Battey,1958,CA
Mike Baxes,1958,CA
Charlie Beamon,1958,CA
Gary Bell,1958,TX
Ron Blackburn,1958,NC
Ted Bowsfield,1958,Canada
John Briggs,1958,CA
Dick Brown,1958,WV
Pete Burnside,1958,IL
Orlando Cepeda,1958,Puerto Rico
Neil Chrisley,1958,SC
Jim Constable,1958,TN
Walt Craddock,1958,WV
Jim Davenport,1958,AL
Ryne Duren,1958,WI
Curt Flood,1958,TX
Gary Geiger,1958,IL
Johnny Goryl,1958,RI
Mudcat Grant,1958,FL
Dick Gray,1958,PA
Gene Green,1958,CA
Harry Hanebrink,1958,MO
Billy Harrell,1958,PA
Glen Hobbie,1958,IL
Joey Jay,1958,CT
Marty Keough,1958,CA
Fred Kipp,1958,KS
Willie Kirkland,1958,AL
Danny Kravitz,1958,PA
Norm Larker,1958,PA
Barry Latman,1958,CA
Bob Mabe,1958,VA
Jim Marshall,1958,IL
Don McMahon,1958,MA
Herb Moford,1958,KY
Bill Monbouquette,1958,MA
Zach Monroe,1958,IL
Billy Moran,1958,IL
Billy Muffett,1958,IN
Milt Pappas,1958,MI
Albie Pearson,1958,PA
Joe Pignatano,1958,NY
John Powers,1958,AL
Tom Qualters,1958,PA
Curt Raydon,1958,IL
Mel Roach,1958,VA
Humberto Robinson,1958,Panama
Andre Rodgers,1958,Bahamas
John Romonosky,1958,IL
John Roseboro,1958,OH
Bob Schmidt,1958,AR
Ray Semproch,1958,OH
Bob Shaw,1958,NY
Bob Smith,1958,VT
Marcelino Solis,1958,Mexico
Dick Stuart,1958,CA
El Tappe,1958,IL
Sammy Taylor,1958,
Tony Taylor,1958,TX
Marv Throneberry,1958,TN
Coot Veal,1958,GA
Leon Wagner,1958,TN
Murray Wall,1958,TX
Carl Willey,1958,ME
Stan Williams,1958,MT
Casey Wise,1958,IN
Red Witt,1958,
Hal Woodeshick,1958,PA
Bob Allison,1959,MO
George Altman,1959,NC
Sparky Anderson,1959,SD
Jim Baxes,1959,CA
Gary Blaylock,1959,MO
Marshall Bridges,1959,MS
Ernie Broglio,1959,CA
John Buzhardt,1959,SC
Johnny Callison,1959,OK
Jerry Casale,1959,NY
Nelson Chittum,1959,VA
Jim Coates,1959,VA
Bennie Daniels,1959,IL
Don Demeter,1959,OK
Dutch Dotterer,1959,NY
Chuck Essegian,1959,MA
Ron Fairly,1959,GA
Jack Fisher,1959,MD
Bob Gibson,1959,NE
Eli Grba,1959,IL
Lenny Green,1959,MI
Pumpsie Green,1959,OK
Kent Hadley,1959,ID
Jay Hook,1959,IL
Joe Koppe,1959,MI
Steve Korcheck,1959,PA
Bobby Locke,1959,PA
Lee Maye,1959,AL
Jim McAnany,1959,CA
Willie McCovey,1959,AL
Bob Miller,1959,NJ
Gene Oliver,1959,IL
Bobo Osborne,1959,TX
Jim Owens,1959,PA
Orlando Pena,1959,Cuba
Jim Perry,1959,NC
Vada Pinson,1959,TN
Dick Ricketts,1959,PA
John Romano,1959,NJ
Ron Samford,1959,TX
Al Schroll,1959,LA
Larry Sherry,1959,CA
Russ Snyder,1959,NE
Willie Tasby,1959,LA
John Tsitouris,1959,NC
Jerry Walker,1959,OK
Maury Wills,1959,DC
Ted Wills,1959,CA
Joey Amalfitano,1960,CA
Ruben Amaro,1960,Mexico
Steve Barber,1960,MD
Johnny Blanchard,1960,MN
Walt Bond,1960,TN
Tom Borland,1960,KS
Marv Breeding,1960,AL
Bob Bruce,1960,NY
George Brunet,1960,MI
Leo Cardenas,1960,Cuba
Norm Cash,1960,TX
Tom Cheney,1960,GA
Lou Clinton,1960,OK
Jimmie Coker,1960,SC
Gordy Coleman,1960,MD
Cliff Cook,1960,TX
Chuck Cottier,1960,CO
Tony Curry,1960,Bahamas
Clay Dalrymple,1960,CA
Bob Davis,1960,NY
Tommy Davis,1960,CA
Dan Dobbek,1960,MI
Bob Duliba,1960,PA
Dick Ellsworth,1960,WY
Chuck Estrada,1960,CA
Eddie Fisher,1960,MI
Mark Freeman,1960,TN
John Gabler,1960,
Jim Gentile,1960,CA
Joe Gibbon,1960,MS
Tony Gonzalez,1960,Cuba
Dallas Green,1960,NJ
Fred Green,1960,NJ
Ken Hamlin,1960,MI
Ron Hansen,1960,WI
Carroll Hardy,1960,SD
Wynn Hawkins,1960,OH
Pancho Herrera,1960,Cuba
Frank Howard,1960,OH
Julian Javier,1960,Dominican Republic
Bob Johnson,1960,OK
Ken Johnson,1960,KS
Jim Kaat,1960,MI
Jack Kralick,1960,OH
Marty Kutyna,1960,PA
Charlie Lau,1960,MI
Don Lee,1960,AZ
Bob Lillis,1960,CA
Art Mahaffey,1960,OH
Bobby Malkmus,1960,NJ
Jim Maloney,1960,CA
Georges Maranda,1960,Canada
Juan Marichal,1960,Dominican Republic
Joe Morgan,1960,MA
Claude Osteen,1960,TN
Phil Regan,1960,MI
Ray Sadecki,1960,KS
Ron Santo,1960,WA
Joe Schaffernoth,1960,NJ
Norm Sherry,1960,NY
Chris Short,1960,PA
Bill Stafford,1960,NY
Dick Stigman,1960,MN
Haywood Sullivan,1960,IL
Ken Walters,1960,CA
Bob Will,1960,IL
Earl Wilson,1960,LA
Mel Wright,1960,AR
Jerry Adair,1961,OK
Bob Allen,1961,OH
Matty Alou,1961,Dominican Republic
Jim Archer,1961,Ireland
Jack Baldschun,1961,OH
Norm Bass,1961,MS
Dick Bertell,1961,IL
Steve Boros,1961,MI
Jim Brewer,1961,CA
Harry Bright,1961,MO
Cam Carreon,1961,CA
Elio Chacon,1961,Venezuela
Joe Christopher,1961,U. S. Virgin Islands
Galen Cisco,1961,OH
Tony Cloninger,1961,NC
Jack Curtis,1961,NC
Willie Davis,1961,TN
Don Dillard,1961,SC
Jim Donohue,1961,MO
Jim Duffalo,1961,PA
Arnold Earley,1961,MI
Johnny Edwards,1961,OH
Terry Fox,1961,IL
Earl Francis,1961,WV
Frank Funk,1961,DC
Jay Hankins,1961,MO
Al Heist,1961,NY
Bob Hendley,1961,GA
Chuck Hiller,1961,IL
Chuck Hinton,1961,NC
Ed Hobaugh,1961,PA
Dick Howser,1961,FL
Ken Hunt,1961,ND
Charlie James,1961,MO
Johnny James,1961,ID
Deron Johnson,1961,CA
Sherman Jones,1961,NE
Lou Klimchock,1961,PA
Lew Krausse,1961,PA
Bill Kunkel,1961,NJ
Gene Leek,1961,CA
Dick LeMay,1961,OH
Jim Mahoney,1961,NJ
Dick McAuliffe,1961,CT
Al McBean,1961,U. S. Virgin Islands
Ken McBride,1961,AL
Joe McClain,1961,TN
Don Mincher,1961,AL
Ron Moeller,1961,OH
Don Nottebart,1961,MA
Howie Nunn,1961,NC
Jose Pagan,1961,Puerto Rico
Jim Pagliaroni,1961,MI
Ed Palmquist,1961,CA
Ron Perranoski,1961,NJ
Ron Piche,1961,Canada
Bill Pleis,1961,MO
Leo Posada,1961,Cuba
Ed Rakow,1961,PA
Mike Roarke,1961,RI
Earl Robinson,1961,LA
Floyd Robinson,1961,AR
Ed Sadowski,1961,PA
Ted Sadowski,1961,PA
Jimmie Schaffer,1961,PA
Chuck Schilling,1961,NY
Barney Schultz,1961,NJ
Don Schwall,1961,PA
Rollie Sheldon,1961,CT
Charley Smith,1961,NY
Al Spangler,1961,PA
Tracy Stallard,1961,VA
Wes Stock,1961,WA
Don Taussig,1961,NY
Moe Thacker,1961,KY
George Thomas,1961,MN
Lee Thomas,1961,VA
Bobby Tiefenauer,1961,MO
Joe Torre,1961,NY
Jim Umbricht,1961,IL
Zoilo Versalles,1961,Cuba
Carl Warwick,1961,TX
Billy Williams,1961,AL
Jake Wood,1961,NJ
Carl Yastrzemski,1961,NY
Jerry Zimmerman,1961,NE
Bud Zipfel,1961,IL
Tommie Aaron,1962,AL
Bernie Allen,1962,OH
George Alusik,1962,PA
Craig Anderson,1962,DC
Bob Aspromonte,1962,NY
Joe Azcue,1962,Cuba
Cuno Barragan,1962,CA
Ed Bauta,1962,Cuba
Howie Bedell,1962,PA
Bo Belinsky,1962,NY
Dennis Bennett,1962,CA
Bobby Bolin,1962,SC
Joe Bonikowski,1962,PA
Bob Botz,1962,WI
Jim Bouton,1962,NJ
Ed Brinkman,1962,OH
Lou Brock,1962,AR
Paul Brown,1962,AR
Tom Burgess,1962,Canada
Larry Burright,1962,IL
Doug Camilli,1962,CA
Chris Cannizzaro,1962,CA
Dean Chance,1962,OH
Ed Charles,1962,FL
Donn Clendenon,1962,MO
Ty Cline,1962,SC
Bill Dailey,1962,VA
Ray Daviault,1962,Canada
John DeMerit,1962,WI
Doc Edwards,1962,WV
Jim Fregosi,1962,CA
Dave Gerard,1962,NY
Bob Giggie,1962,MA
Dave Giusti,1962,NY
Jim Golden,1962,MO
Julio Gotay,1962,Puerto Rico
Tom Haller,1962,IL
Jack Hamilton,1962,IA
Steve Hamilton,1962,KY
Jim Hannan,1962,NJ
Mike Hershberger,1962,OH
Jim Hickman,1962,TN
Joe Hicks,1962,VA
Joe Horlen,1962,TX
Ken Hubbs,1962,CA
Willard Hunter,1962,NJ
Al Jackson,1962,TX
Manny Jimenez,1962,Dominican Republic
Lou Johnson,1962,KY
Mack Jones,1962,GA
Rod Kanehl,1962,KS
Hal Kolstad,1962,WI
Cal Koonce,1962,NC
Jack Lamabe,1962,NY
Don Landrum,1962,CA
Denny Lemaster,1962,CA
Don Leppert,1962,TN
Don Lock,1962,KS
Al Luplow,1962,MI
Ken MacKenzie,1962,Canada
Dal Maxvill,1962,IL
Sam McDowell,1962,PA
Denis Menke,1962,IA
Joe Moeller,1962,IL
Bob Moorhead,1962,PA
Bubba Morton,1962,DC
Dave Nicholson,1962,MO
Ron Nischwitz,1962,OH
Bob Oldis,1962,IA
Diomedes Olivo,1962,Dominican Republic
John Orsino,1962,NJ
Phil Ortega,1962,AZ
Dan Osinski,1962,IL
Joe Pepitone,1962,NY
Dan Pfister,1962,NJ
Boog Powell,1962,FL
Dick Radatz,1962,MI
Merritt Ranew,1962,GA
Claude Raymond,1962,Canada
Ken Retzer,1962,IL
Pete Richert,1962,NY
Buck Rodgers,1962,OH
Rich Rollins,1962,PA
Don Rudolph,1962,MD
Bob Sadowski,1962,MO
Amado Samuel,1962,Dominican Republic
Ted Savage,1962,IL
Johnny Schaive,1962,IL
Diego Segui,1962,Cuba
Bill Short,1962,NY
Bill Smith,1962,MD
Jack Spring,1962,WA
Lee Stange,1962,IL
Dave Stenhouse,1962,RI
Jose Tartabull,1962,Cuba
Bob Tillman,1962,TN
Felix Torres,1962,Puerto Rico
Paul Toth,1962,KY
Tom Tresh,1962,MI
Ray Washburn,1962,WA
Fred Whitfield,1962,AL
Dave Wickersham,1962,PA
Bobby Wine,1962,NY
John Wyatt,1962,IN
Dom Zanni,1962,NY
Max Alvis,1963,TX
Bob Bailey,1963,CA
George Banks,1963,SC
John Bateman,1963,OK
Larry Bearnarth,1963,NY
John Boozer,1963,SC
Ernie Bowman,1963,TN
Jim Bronstad,1963,TX
Larry Brown,1963,WV
Billy Bryan,1963,GA
Leo Burke,1963,MA
Ellis Burton,1963,CA
Jim Campbell,1963,CA
Duke Carmel,1963,NY
Ray Culp,1963,TX
Vic Davalillo,1963,Venezuela
Dave DeBusschere,1963,MI
Charlie Dees,1963,AL
Al Downing,1963,NJ
Jim Duckworth,1963,CA
Bill Faul,1963,OH
Ernie Fazio,1963,CA
Hank Fischer,1963,NY
Bill Freehan,1963,MI
Joe Gaines,1963,TX
Jesse Gonder,1963,AR
Howie Goss,1963,OK
Jimmie Hall,1963,
Tim Harkness,1963,Canada
Tommy Harper,1963,LA
Ken Harrelson,1963,SC
Bob Heffner,1963,PA
Ron Hunt,1963,MO
Mike Joyce,1963,MI
Frank Kostro,1963,PA
Ed Kranepool,1963,NY
Phil Linz,1963,MD
Mickey Lolich,1963,OR
Tony Martinez,1963,Cuba
Nelson Mathews,1963,IL
Tim McCarver,1963,TN
Tommy McCraw,1963,AR
Ken McMullen,1963,CA
Dave McNally,1963,MT
Al Moran,1963,MI
Dave Morehead,1963,CA
Manny Mota,1963,Dominican Republic
Julio Navarro,1963,Puerto Rico
Mel Nelson,1963,CA
Fred Newman,1963,MA
Nate Oliver,1963,FL
Don Pavletich,1963,WI
Bob Perry,1963,NC
Gaylord Perry,1963,NC
Gary Peters,1963,PA
Dick Phillips,1963,WI
Hal Reniff,1963,OH
Cookie Rojas,1963,Cuba
Jim Roland,1963,NC
Pete Rose,1963,OH
Don Rowe,1963,CA
Bob Sadowski,1963,MO
Tom Satriano,1963,PA
Bob Saverine,1963,CT
Tommie Sisk,1963,OK
George Smith,1963,PA
Willie Stargell,1963,OK
Rusty Staub,1963,LA
Ron Taylor,1963,Canada
Dick Tracewski,1963,PA
Bob Veale,1963,AL
Pete Ward,1963,Canada
Al Weis,1963,NY
Don Wert,1963,PA
Wilbur Wood,1963,MA
Jim Wynn,1963,OH
Chris Zachary,1963,NY
Dick Allen,1964,PA
Gene Alley,1964,VA
Jesus Alou,1964,Dominican Republic
Gerry Arrigo,1964,IL
Wade Blasingame,1964,NM
Steve Blass,1964,CT
Carl Bouldin,1964,KY
Sam Bowens,1964,NC
Gates Brown,1964,OH
Mike Brumley,1964,OK
Don Buford,1964,TX
Wally Bunker,1964,WA
Tom Butters,1964,OH
Bert Campaneris,1964,Cuba
Rico Carty,1964,Dominican Republic
Danny Cater,1964,TX
Bob Chance,1964,GA
Pete Charton,1964,TN
Doug Clemens,1964,PA
Tony Conigliaro,1964,MA
Ed Connolly,1964,NY
Billy Cowan,1964,MS
Mike Cuellar,1964,Cuba
Dick Egan,1964,OR
Larry Elliot,1964,CA
Sammy Ellis,1964,OH
Len Gabrielson,1964,CA
Aubrey Gatewood,1964,AR
Fred Gladding,1964,MI
Pedro Gonzalez,1964,Dominican Republic
Dick Green,1964,IA
Derrell Griffith,1964,OK
Jerry Grote,1964,TX
Ron Herbel,1964,CO
John Herrnstein,1964,VA
Bob Humphreys,1964,VA
Tommy John,1964,IN
Dalton Jones,1964,WI
John Kennedy,1964,NY
Ed Kirkpatrick,1964,WA
Bobby Klaus,1964,IL
Bobby Knoop,1964,IA
Alan Koch,1964,AL
Gary Kolb,1964,IL
Howie Koplitz,1964,WI
Frank Kreutzer,1964,NY
Hal Lanier,1964,NC
Bob Lee,1964,IA
Billy McCool,1964,IN
Denny McLain,1964,IL
Jerry McNertney,1964,IA
Bob Meyer,1964,OH
Pete Mikkelsen,1964,NY
Larry Miller,1964,KS
Buster Narum,1964,PA
Tony Oliva,1964,Cuba
Wes Parker,1964,IL
Cap Peterson,1964,WA
Howie Reed,1964,TX
Dennis Ribant,1964,MI
Dave Roberts,1964,VA
Chico Ruiz,1964,Cuba
Chico Salmon,1964,Panama
Jose Santiago,1964,Puerto Rico
Dan Schneider,1964,IN
Mike Shannon,1964,MO
Sonny Siebert,1964,MO
Sterling Slaughter,1964,IL
Dick Smith,1964,PA
Willie Smith,1964,MI
Bill Spanswick,1964,MA
Joe Sparma,1964,OH
Jimmy Stewart,1964,AL
Mel Stottlemyre,1964,MO
Fred Talbot,1964,DC
Hawk Taylor,1964,NY
Luis Tiant,1964,Cuba
Bob Uecker,1964,WI
Fred Valentine,1964,MS
Dave Vineyard,1964,WV
Bill Wakefield,1964,MO
Mike White,1964,Canada
Nick Willhite,1964,OK
George Williams,1964,MI
Rick Wise,1964,MI
Jack Aker,1965,CA
